ReadName	ReadLength	EReversevalue	AlignmentLength	Begin	End	Strand	Identity	ReferenceSequenceName	Begin	End
GZ261FQ01C7WBS	104nt	2.2eNegative06	48	43	90	Positive	83.33	contig_Exi	2448174	2448221
GZ261FQ01AG83A	216nt	6.9eNegative61	211	6	216	Positive	86.73	contig_Exi	4122	4330
GZ261FQ01EDC0W	293nt	1.9eNegative06	46	25	70	Positive	84.78	contig_Exi	2739128	2739173
GZ261FQ01EDC0W	293nt	1.7eNegative10	56	65	10	Negative	85.71	contig_Exi	176133	176188
GZ261FQ01DF1VZ	261nt	3.1eNegative08	100	257	158	Negative	76.00	contig_Exi	1034833	1034932
GZ261FQ01DQO94	220nt	1.3eNegative36	147	147	1	Negative	85.03	contig_Exi	4300	4445
GZ261FQ01BTOZ6	248nt	2.0eNegative09	45	161	117	Negative	88.89	contig_Exi	2443240	2443284
GZ261FQ01EY4NU	276nt	1.9eNegative17	92	47	138	Positive	82.61	contig_Exi	176095	176186
GZ261FQ01DLSMW	255nt	7.9eNegative09	119	1	119	Positive	74.79	contig_Exi	1977263	1977381
GZ261FQ01B259Z	332nt	3.6eNegative12	62	250	311	Positive	85.48	contig_Exi	1225078	1225139
GZ261FQ01A539N	357nt	8.7eNegative06	45	117	73	Negative	84.44	contig_Exi	1857740	1857784
GZ261FQ01D3O2L	259nt	5.1eNegative14	105	255	151	Negative	80.00	contig_Exi	1574467	1574570
GZ261FQ01B2Y51	199nt	1.2eNegative06	62	66	127	Positive	82.26	contig_Exi	968229	968289
GZ261FQ01BZJLH	291nt	4.9eNegative07	41	94	54	Negative	87.80	contig_Exi	2508585	2508625
GZ261FQ01C0WVN	246nt	1.1eNegative07	51	14	64	Positive	84.31	contig_Exi	1592080	1592130
GZ261FQ01DEL17	191nt	3.7eNegative14	71	5	75	Positive	84.51	contig_Exi	1456430	1456500
GZ261FQ01CU7SI	239nt	7.8eNegative20	162	173	12	Negative	76.54	contig_Exi	2993875	2994036
GZ261FQ01CFXIL	331nt	3.9eNegative08	73	122	50	Negative	79.45	contig_Exi	254468	254540
GZ261FQ01EH33D	273nt	2.9eNegative12	50	235	186	Negative	90.00	contig_Exi	1547125	1547174
GZ261FQ01DLAIF	300nt	2.5eNegative35	207	295	89	Negative	79.90	contig_Exi	2759	2967
GZ261FQ01D9JPU	308nt	2.3eNegative13	49	245	197	Negative	91.84	contig_Exi	238617	238665
GZ261FQ01D4R57	277nt	3.3eNegative08	82	44	125	Positive	78.05	contig_Exi	1234381	1234462
GZ261FQ01D4R57	277nt	4.7eNegative07	119	5	123	Positive	73.95	contig_Exi	2199460	2199578
GZ261FQ01C7PDK	291nt	2.7eNegative05	65	227	291	Positive	78.46	contig_Exi	1961071	1961135
GZ261FQ01BB2Z4	236nt	1.1eNegative18	146	189	44	Negative	78.08	contig_Exi	1772893	1773037
GZ261FQ01AXNJM	303nt	2.5eNegative09	60	84	25	Negative	83.33	contig_Exi	552526	552585
GZ261FQ01CBVX4	193nt	2.9eNegative11	57	46	102	Positive	87.93	contig_Exi	618020	618077
GZ261FQ01CBVX4	193nt	2.9eNegative11	57	102	46	Negative	87.93	contig_Exi	1592157	1592214
GZ261FQ01A1JDJ	285nt	6.3eNegative36	237	237	1	Negative	78.99	contig_Exi	960439	960674
GZ261FQ01BZA6U	221nt	6.8eNegative09	65	33	97	Positive	81.54	contig_Exi	1009246	1009310
GZ261FQ01EH3RX	272nt	6.6eNegative06	93	24	116	Positive	75.27	contig_Exi	269240	269332
GZ261FQ01C2L7M	250nt	6.0eNegative06	60	167	226	Positive	80.00	contig_Exi	1091717	1091776
GZ261FQ01B18JJ	276nt	3.6eNegative04	54	86	33	Negative	79.63	contig_Exi	3004942	3004995
GZ261FQ01BF67N	262nt	3.5eNegative30	252	252	1	Negative	75.40	contig_Exi	2448468	2448719
GZ261FQ01DUY0H	274nt	1.3eNegative70	268	7	274	Positive	83.58	contig_Exi	4033	4300
GZ261FQ01CEFNC	235nt	8.0eNegative05	55	222	168	Negative	80.00	contig_Exi	577173	577227
GZ261FQ01B15YX	264nt	8.2eNegative09	41	160	120	Negative	90.24	contig_Exi	617860	617900
GZ261FQ01BFNL5	338nt	2.8eNegative09	51	192	142	Negative	86.27	contig_Exi	1632120	1632170
GZ261FQ01CSP4O	324nt	2.1eNegative32	157	159	3	Negative	81.53	contig_Exi	4001	4157
GZ261FQ01E3PHR	250nt	2.4eNegative16	72	16	87	Positive	86.11	contig_Exi	596402	596473
GZ261FQ01ETVTA	250nt	2.7eNegative12	62	137	198	Positive	85.48	contig_Exi	1592076	1592137
GZ261FQ01ETVTA	250nt	2.1eNegative09	51	141	191	Positive	86.27	contig_Exi	1481909	1481959
GZ261FQ01CHWVO	174nt	5.2eNegative09	47	47	1	Negative	89.58	contig_Exi	2409	2456
GZ261FQ01BK9DE	288nt	1.2eNegative22	206	262	57	Negative	75.24	contig_Exi	2448366	2448571
GZ261FQ01CQCFV	319nt	1.0eNegative08	41	174	134	Negative	90.24	contig_Exi	1714488	1714528
GZ261FQ01DAZ7K	310nt	2.1eNegative17	131	13	143	Positive	77.86	contig_Exi	1784179	1784309
GZ261FQ01DD49U	240nt	1.0eNegative22	200	232	33	Negative	75.50	contig_Exi	1574440	1574639
GZ261FQ01C9Y1S	298nt	3.9eNegative04	42	96	137	Positive	83.33	contig_Exi	298389	298430
GZ261FQ01CYYQ8	344nt	2.0eNegative10	101	163	263	Positive	77.23	contig_Exi	1711833	1711933
GZ261FQ01CLEJX	213nt	3.1eNegative26	206	206	1	Negative	76.21	contig_Exi	1704187	1704392
GZ261FQ01DTPWI	207nt	1.7eNegative09	57	207	151	Negative	84.21	contig_Exi	2448374	2448430
GZ261FQ01B7AVH	332nt	2.1eNegative06	40	130	91	Negative	87.50	contig_Exi	1955671	1955710
GZ261FQ01EWRD2	158nt	5.3eNegative31	121	5	125	Positive	85.12	contig_Exi	578	698
GZ261FQ01DEHYE	232nt	1.5eNegative06	94	132	39	Negative	75.53	contig_Exi	202029	202122
GZ261FQ01D6YQC	263nt	5.4eNegative66	194	256	63	Negative	88.66	contig_Exi	1296	1489
GZ261FQ01A2G7Q	299nt	9.4eNegative09	125	133	9	Negative	75.40	contig_Exi	2528548	2528673
GZ261FQ01DVDIZ	353nt	7.1eNegative14	77	77	1	Negative	83.12	contig_Exi	2764297	2764373
GZ261FQ01EC8CZ	174nt	7.5eNegative08	147	1	147	Positive	72.79	contig_Exi	1456357	1456503
GZ261FQ01DNEA6	193nt	2.4eNegative04	45	178	134	Negative	84.44	contig_Exi	1548136	1548178
GZ261FQ01B61NA	252nt	1.7eNegative17	161	59	219	Positive	75.78	contig_Exi	1009710	1009870
GZ261FQ01C1KOR	353nt	3.9eNegative38	311	341	31	Negative	75.24	contig_Exi	69680	69990
GZ261FQ01C1KOR	353nt	3.8eNegative12	65	182	118	Negative	84.62	contig_Exi	1431609	1431673
GZ261FQ01EVTZQ	204nt	6.3eNegative35	137	68	204	Positive	84.67	contig_Exi	4009	4145
GZ261FQ01C76F9	294nt	1.3eNegative22	137	151	287	Positive	79.56	contig_Exi	1449092	1449228
GZ261FQ01B07Z3	295nt	9.8eNegative20	154	275	122	Negative	77.56	contig_Exi	251909	252064
GZ261FQ01CZ6SF	244nt	1.8eNegative13	70	121	190	Positive	84.29	contig_Exi	918990	919059
GZ261FQ01BIUD2	276nt	3.6eNegative04	57	92	36	Negative	78.95	contig_Exi	2521964	2522020
GZ261FQ01CXL43	277nt	6.1eNegative10	46	122	167	Positive	89.13	contig_Exi	2445667	2445712
GZ261FQ01B4YCS	241nt	3.6eNegative11	60	133	74	Negative	85.00	contig_Exi	1591893	1591952
GZ261FQ01B4YCS	241nt	3.6eNegative11	60	133	74	Negative	85.00	contig_Exi	1481901	1481960
GZ261FQ01B4T7J	323nt	3.0eNegative05	44	87	130	Positive	84.09	contig_Exi	2679152	2679195
GZ261FQ01DCAQF	270nt	8.4eNegative09	72	183	112	Negative	81.94	contig_Exi	269643	269713
GZ261FQ01CVF79	152nt	2.6eNegative18	60	89	148	Positive	91.67	contig_Exi	62	121
GZ261FQ01CVF79	152nt	3.7eNegative17	58	89	146	Positive	91.38	contig_Exi	1481842	1481899
GZ261FQ01CVF79	152nt	1.4eNegative16	57	89	145	Positive	91.23	contig_Exi	3019437	3019493
GZ261FQ01CVF79	152nt	9.7eNegative18	59	147	89	Negative	91.53	contig_Exi	139739	139797
GZ261FQ01CVF79	152nt	3.7eNegative17	58	146	89	Negative	91.38	contig_Exi	2551939	2551996
GZ261FQ01CVF79	152nt	1.4eNegative16	57	145	89	Negative	91.23	contig_Exi	2662559	2662615
GZ261FQ01B3FX3	171nt	2.8eNegative07	83	136	54	Negative	77.11	contig_Exi	3018198	3018280
GZ261FQ01DMVWO	275nt	4.2eNegative11	109	109	1	Negative	77.98	contig_Exi	70610	70717
GZ261FQ01EFGYG	234nt	2.7eNegative08	43	6	48	Positive	88.37	contig_Exi	925836	925878
GZ261FQ01DIXTG	215nt	4.9eNegative21	188	206	19	Negative	75.53	contig_Exi	253729	253916
GZ261FQ01C7BXK	198nt	2.3eNegative34	161	198	38	Negative	82.61	contig_Exi	3709	3868
GZ261FQ01DD2NP	396nt	4.8eNegative08	61	216	276	Positive	81.97	contig_Exi	2079909	2079969
GZ261FQ01CBODN	193nt	6.6eNegative31	136	57	192	Positive	83.09	contig_Exi	553	688
GZ261FQ01AUI2K	165nt	4.7eNegative24	116	4	119	Positive	83.62	contig_Exi	1375	1489
GZ261FQ01BPZK3	187nt	3.1eNegative07	41	147	187	Positive	87.80	contig_Exi	462133	462173
GZ261FQ01DQ8AO	269nt	1.5eNegative25	172	227	56	Negative	77.91	contig_Exi	1704307	1704478
GZ261FQ01CGL6E	273nt	4.2eNegative11	75	94	168	Positive	81.33	contig_Exi	2841139	2841213
GZ261FQ01BKQVI	240nt	1.8eNegative13	58	86	143	Positive	87.93	contig_Exi	33757	33814
GZ261FQ01DF0Q5	169nt	4.9eNegative24	61	4	64	Positive	96.72	contig_Exi	139739	139799
GZ261FQ01DF0Q5	169nt	6.9eNegative23	59	6	64	Positive	96.61	contig_Exi	2662559	2662617
GZ261FQ01DF0Q5	169nt	1.8eNegative23	60	5	64	Positive	96.67	contig_Exi	2551939	2551998
GZ261FQ01DF0Q5	169nt	3.4eNegative25	63	64	2	Negative	96.83	contig_Exi	60	122
GZ261FQ01DF0Q5	169nt	1.8eNegative23	60	64	5	Negative	96.67	contig_Exi	1481840	1481899
GZ261FQ01DF0Q5	169nt	6.9eNegative23	59	64	6	Negative	96.61	contig_Exi	3019435	3019493
GZ261FQ01BWCSD	334nt	1.5eNegative07	48	250	297	Positive	85.42	contig_Exi	2467011	2467058
GZ261FQ01CMT20	263nt	4.5eNegative33	200	31	230	Positive	78.50	contig_Exi	1970338	1970537
GZ261FQ01CXMZY	158nt	5.5eNegative16	104	48	151	Positive	79.81	contig_Exi	2446970	2447073
GZ261FQ01BD5PG	230nt	3.8eNegative07	89	1	89	Positive	76.40	contig_Exi	1459375	1459463
GZ261FQ01DKL3Z	282nt	3.9eNegative15	157	172	16	Negative	75.16	contig_Exi	1610964	1611120
GZ261FQ01CQM6O	344nt	9.8eNegative13	108	223	330	Positive	77.78	contig_Exi	142560	142667
GZ261FQ01CI9ZO	195nt	1.2eNegative06	55	87	33	Negative	81.82	contig_Exi	955606	955660
GZ261FQ01DM29M	191nt	2.2eNegative08	133	13	145	Positive	73.68	contig_Exi	1971323	1971455
GZ261FQ01BNC2F	239nt	1.0eNegative48	237	3	239	Positive	80.75	contig_Exi	742	980
GZ261FQ01BBO7E	319nt	1.9eNegative10	74	23	96	Positive	81.08	contig_Exi	2534141	2534214
GZ261FQ01A3G2N	361nt	3.0eNegative09	42	72	31	Negative	90.48	contig_Exi	2806851	2806892
GZ261FQ01DRBOL	346nt	1.8eNegative14	93	197	289	Positive	80.65	contig_Exi	142588	142680
GZ261FQ01COPWO	262nt	2.1eNegative24	86	61	146	Positive	88.37	contig_Exi	1021340	1021425
GZ261FQ01CKRKL	264nt	2.1eNegative24	137	1	137	Positive	80.29	contig_Exi	511293	511429
GZ261FQ01A40KA	293nt	3.5eNegative08	61	265	205	Negative	81.97	contig_Exi	1439805	1439865
GZ261FQ01BS91R	225nt	3.7eNegative07	53	16	68	Positive	83.02	contig_Exi	1702446	1702498
GZ261FQ01A2PWY	181nt	1.1eNegative06	52	168	117	Negative	82.69	contig_Exi	1674002	1674053
GZ261FQ01DAGKI	267nt	8.3eNegative09	56	148	93	Negative	83.93	contig_Exi	69846	69901
GZ261FQ01DA8PN	164nt	7.7eNegative04	85	14	98	Positive	75.00	contig_Exi	968226	968313
GZ261FQ01CFL6I	201nt	5.0eNegative17	52	1	52	Positive	94.23	contig_Exi	2662563	2662614
GZ261FQ01CFL6I	201nt	5.0eNegative17	52	1	52	Positive	94.23	contig_Exi	139745	139796
GZ261FQ01CFL6I	201nt	5.0eNegative17	52	1	52	Positive	94.23	contig_Exi	2551944	2551995
GZ261FQ01CFL6I	201nt	5.0eNegative17	52	52	1	Negative	94.23	contig_Exi	1481843	1481894
GZ261FQ01CFL6I	201nt	5.0eNegative17	52	52	1	Negative	94.23	contig_Exi	3019438	3019489
GZ261FQ01CFL6I	201nt	5.0eNegative17	52	52	1	Negative	94.23	contig_Exi	63	114
GZ261FQ01EKA17	266nt	1.2eNegative07	54	159	212	Positive	83.33	contig_Exi	503341	503394
GZ261FQ01C3BDY	260nt	4.6eNegative18	129	160	32	Negative	78.29	contig_Exi	254255	254383
GZ261FQ01AW2RE	303nt	2.8eNegative05	41	93	53	Negative	85.37	contig_Exi	2666224	2666264
GZ261FQ01AX3NJ	259nt	1.3eNegative14	81	132	52	Negative	82.72	contig_Exi	607767	607847
GZ261FQ01A362U	276nt	2.7eNegative42	147	130	276	Positive	87.92	contig_Exi	4002	4150
GZ261FQ01CD764	322nt	3.5eNegative12	65	165	101	Negative	84.62	contig_Exi	2049109	2049173
GZ261FQ01AS0OR	210nt	2.7eNegative04	72	82	153	Positive	76.39	contig_Exi	2303835	2303906
GZ261FQ01C6BVW	311nt	1.8eNegative10	101	135	235	Positive	77.23	contig_Exi	1812692	1812792
GZ261FQ01B381S	267nt	2.4eNegative05	110	97	206	Positive	74.77	contig_Exi	1423356	1423466
GZ261FQ01BRTZF	114nt	9.4eNegative06	44	98	55	Negative	84.09	contig_Exi	428222	428265
GZ261FQ01EKBNZ	255nt	2.7eNegative12	92	15	106	Positive	79.35	contig_Exi	576957	577048
GZ261FQ01D91P5	208nt	4.4eNegative10	79	36	114	Positive	79.75	contig_Exi	1726750	1726828
GZ261FQ01CWYO3	397nt	4.3eNegative12	65	214	278	Positive	84.62	contig_Exi	2534150	2534214
GZ261FQ01A6N8R	243nt	2.6eNegative12	59	157	99	Negative	86.44	contig_Exi	1213531	1213589
GZ261FQ01C1DF9	299nt	1.4eNegative18	61	174	234	Positive	91.80	contig_Exi	64	124
GZ261FQ01C1DF9	299nt	1.1eNegative15	56	174	229	Positive	91.07	contig_Exi	1481844	1481899
GZ261FQ01C1DF9	299nt	4.2eNegative15	55	174	228	Positive	90.91	contig_Exi	3019439	3019493
GZ261FQ01C1DF9	299nt	1.1eNegative15	56	229	174	Negative	91.07	contig_Exi	2551939	2551994
GZ261FQ01C1DF9	299nt	4.2eNegative15	55	228	174	Negative	90.91	contig_Exi	2662559	2662613
GZ261FQ01C1DF9	299nt	2.9eNegative16	57	230	174	Negative	91.23	contig_Exi	139739	139795
GZ261FQ01BUYK4	371nt	1.1eNegative49	337	33	369	Positive	76.92	contig_Exi	69326	69663
GZ261FQ01B2J61	225nt	3.7eNegative07	53	16	68	Positive	83.02	contig_Exi	1702446	1702498
GZ261FQ01EYCJP	181nt	3.5eNegative14	80	42	121	Positive	82.50	contig_Exi	48902	48981
GZ261FQ01A5U6P	284nt	1.1eNegative52	280	283	4	Negative	80.50	contig_Exi	369	649
GZ261FQ01A6CSH	309nt	8.8eNegative13	105	191	295	Positive	78.10	contig_Exi	115602	115706
GZ261FQ01DW1R3	208nt	1.7eNegative09	45	6	50	Positive	88.89	contig_Exi	2055556	2055600
GZ261FQ01CTGZ6	189nt	1.7eNegative05	86	23	108	Positive	75.58	contig_Exi	596714	596799
GZ261FQ01CVDNE	350nt	4.9eNegative15	52	298	349	Positive	92.31	contig_Exi	1591670	1591721
GZ261FQ01CVDNE	350nt	1.9eNegative14	51	349	299	Negative	92.16	contig_Exi	618453	618503
GZ261FQ01AH4I7	307nt	6.5eNegative25	147	53	199	Positive	82.31	contig_Exi	251910	252053
GZ261FQ01AUAB0	125nt	2.5eNegative10	82	82	1	Negative	79.27	contig_Exi	980744	980825
GZ261FQ01A5UDW	250nt	1.1eNegative33	138	244	107	Negative	84.06	contig_Exi	935358	935495
GZ261FQ01EU73W	320nt	1.0eNegative08	80	297	218	Negative	78.75	contig_Exi	1942136	1942215
GZ261FQ01AKW9A	195nt	1.2eNegative06	55	87	33	Negative	81.82	contig_Exi	955606	955660
GZ261FQ01EMSRK	207nt	7.4eNegative16	92	94	3	Negative	81.52	contig_Exi	175142	175233
GZ261FQ01EFWQA	332nt	3.6eNegative12	95	98	192	Positive	78.95	contig_Exi	2319165	2319259
GZ261FQ01DK3J3	202nt	1.6eNegative09	84	110	193	Positive	78.57	contig_Exi	2534337	2534420
GZ261FQ01AQSWH	261nt	1.1eNegative11	46	104	59	Negative	91.30	contig_Exi	378893	378938
GZ261FQ01DSR4K	254nt	1.2eNegative44	106	224	119	Negative	95.28	contig_Exi	3654	3759
GZ261FQ01BRM37	268nt	4.1eNegative11	63	63	1	Negative	84.13	contig_Exi	2666185	2666247
GZ261FQ01BHGB6	315nt	4.8eNegative11	48	129	176	Positive	89.58	contig_Exi	1581682	1581729
GZ261FQ01DV21K	301nt	9.5eNegative09	44	284	241	Negative	88.64	contig_Exi	2655573	2655616
GZ261FQ01CVMM9	323nt	1.5eNegative07	54	245	192	Negative	83.33	contig_Exi	317131	317184
GZ261FQ01DPEEJ	165nt	1.4eNegative05	146	9	154	Positive	71.92	contig_Exi	3012929	3013074
GZ261FQ01DPEEJ	165nt	9.1eNegative11	62	70	9	Negative	83.87	contig_Exi	1264209	1264270
GZ261FQ01A1VAT	352nt	4.5eNegative19	152	203	52	Negative	76.97	contig_Exi	1783747	1783898
GZ261FQ01EWLVW	299nt	3.8eNegative45	211	75	285	Positive	83.02	contig_Exi	3653	3862
GZ261FQ01DNYKP	290nt	7.0eNegative06	81	32	112	Positive	76.54	contig_Exi	1704325	1704405
GZ261FQ01EHO28	215nt	3.8eNegative18	60	129	188	Positive	91.67	contig_Exi	1591671	1591730
GZ261FQ01EHO28	215nt	7.0eNegative20	79	206	128	Negative	88.61	contig_Exi	618427	618504
GZ261FQ01A2BDQ	326nt	5.5eNegative07	41	253	213	Negative	87.80	contig_Exi	571087	571127
GZ261FQ01BIHHM	195nt	3.8eNegative40	150	168	19	Negative	86.00	contig_Exi	3666	3814
GZ261FQ01ERMJB	221nt	7.5eNegative05	52	9	60	Positive	80.77	contig_Exi	1439805	1439856
GZ261FQ01DV20Y	295nt	7.2eNegative06	126	29	154	Positive	73.02	contig_Exi	533136	533261
GZ261FQ01EEDLH	332nt	3.2eNegative16	165	74	238	Positive	75.15	contig_Exi	69326	69490
GZ261FQ01A6F4F	238nt	3.6eNegative11	108	4	111	Positive	76.85	contig_Exi	2840631	2840738
GZ261FQ01AYXK0	125nt	1.9eNegative07	41	21	61	Positive	87.80	contig_Exi	2897	2937
GZ261FQ01D9JEI	276nt	3.0eNegative12	95	174	268	Positive	78.95	contig_Exi	1021340	1021434
GZ261FQ01D9JEI	276nt	3.0eNegative12	50	238	189	Negative	90.00	contig_Exi	1547125	1547174
GZ261FQ01D76U8	295nt	3.4eNegative23	225	56	280	Positive	74.67	contig_Exi	1610906	1611130
GZ261FQ01C6204	298nt	4.6eNegative11	93	163	71	Negative	78.49	contig_Exi	2313042	2313134
GZ261FQ01A6HPU	209nt	2.4eNegative49	201	9	209	Positive	85.07	contig_Exi	316	513
GZ261FQ01CQ5PQ	284nt	3.0eNegative12	83	110	28	Negative	80.72	contig_Exi	980446	980528
GZ261FQ01B829Z	183nt	3.5eNegative14	65	167	103	Negative	86.15	contig_Exi	1923568	1923632
GZ261FQ01B6IM9	226nt	5.7eNegative17	91	3	93	Positive	82.42	contig_Exi	2466988	2467078
GZ261FQ01EDHU4	240nt	3.7eNegative37	147	94	240	Positive	84.35	contig_Exi	317	463
GZ261FQ01EJJ10	227nt	7.7eNegative05	40	122	161	Positive	85.00	contig_Exi	2319020	2319059
GZ261FQ01DA557	313nt	2.6eNegative09	48	50	3	Negative	87.50	contig_Exi	2668239	2668286
GZ261FQ01DT15H	240nt	2.6eNegative64	236	1	236	Positive	84.81	contig_Exi	4016	4252
GZ261FQ01A8GVA	206nt	5.2eNegative43	179	183	5	Negative	83.80	contig_Exi	317	494
GZ261FQ01AJ8UI	294nt	2.2eNegative13	94	77	170	Positive	79.79	contig_Exi	1955836	1955929
GZ261FQ01DD4K6	266nt	2.8eNegative12	128	141	14	Negative	75.78	contig_Exi	2199477	2199604
GZ261FQ01DD4K6	266nt	2.0eNegative13	106	119	14	Negative	78.30	contig_Exi	1234381	1234486
GZ261FQ01AV4JR	284nt	1.6eNegative10	65	89	25	Negative	83.08	contig_Exi	1945003	1945067
GZ261FQ01AV4KT	204nt	3.2eNegative22	115	3	117	Positive	82.76	contig_Exi	1432246	1432361
GZ261FQ01CYXTX	244nt	2.9eNegative08	74	100	27	Negative	81.08	contig_Exi	1726881	1726953
GZ261FQ01EN4BN	350nt	3.2eNegative05	74	192	265	Positive	77.03	contig_Exi	1768958	1769031
GZ261FQ01BQO9G	279nt	2.3eNegative09	96	195	100	Negative	77.08	contig_Exi	2666184	2666279
GZ261FQ01BEEZR	326nt	4.1eNegative19	86	249	164	Negative	84.88	contig_Exi	2666320	2666405
GZ261FQ01ASBTI	363nt	4.9eNegative30	357	358	2	Negative	73.18	contig_Exi	1970255	1970612
GZ261FQ01CRURS	246nt	1.1eNegative07	78	52	129	Positive	78.21	contig_Exi	600068	600145
GZ261FQ01CKC1R	330nt	1.6eNegative18	289	291	3	Negative	71.97	contig_Exi	45523	45811
GZ261FQ01B16W0	195nt	4.1eNegative10	40	120	159	Positive	92.50	contig_Exi	353676	353715
GZ261FQ01CX5UG	179nt	1.0eNegative10	41	98	138	Positive	92.68	contig_Exi	2106025	2106065
GZ261FQ01CX5UG	179nt	8.5eNegative04	56	150	95	Negative	78.57	contig_Exi	2573694	2573749
GZ261FQ01BTL4A	343nt	8.8eNegative84	315	29	343	Positive	83.49	contig_Exi	4001	4315
GZ261FQ01CVVQR	313nt	6.9eNegative10	46	66	21	Negative	89.13	contig_Exi	1865994	1866039
GZ261FQ01CTQ3V	117nt	1.9eNegative18	81	37	117	Positive	85.19	contig_Exi	1947	2027
GZ261FQ01EAWSD	263nt	8.5eNegative61	206	213	8	Negative	85.92	contig_Exi	3666	3871
GZ261FQ01CK7LI	288nt	6.3eNegative10	70	219	288	Positive	81.43	contig_Exi	502213	502282
GZ261FQ01CS89O	100nt	1.2eNegative30	99	1	99	Positive	90.00	contig_Exi	4108	4207
GZ261FQ01C1IH9	298nt	1.7eNegative10	44	13	56	Positive	90.91	contig_Exi	1865994	1866037
GZ261FQ01EA528	303nt	4.2eNegative15	91	117	207	Positive	81.32	contig_Exi	2319158	2319248
GZ261FQ01EXQJU	258nt	8.9eNegative05	46	58	13	Negative	85.11	contig_Exi	2319214	2319260
GZ261FQ01C7AV8	243nt	6.6eNegative54	206	229	24	Negative	83.98	contig_Exi	3652	3857
GZ261FQ01AY49F	232nt	7.6eNegative20	60	114	173	Positive	93.33	contig_Exi	1592156	1592215
GZ261FQ01AY49F	232nt	7.6eNegative20	60	173	114	Negative	93.33	contig_Exi	618019	618078
GZ261FQ01ECVTY	327nt	1.5eNegative07	63	110	172	Positive	80.95	contig_Exi	1431204	1431266
GZ261FQ01EI0KS	243nt	8.8eNegative16	116	195	80	Negative	78.45	contig_Exi	455383	455498
GZ261FQ01CZ8SD	334nt	4.4eNegative04	45	59	15	Negative	82.22	contig_Exi	2183257	2183301
GZ261FQ01BF7YP	193nt	3.4eNegative18	123	160	38	Negative	78.86	contig_Exi	255857	255979
GZ261FQ01ERI9O	328nt	1.0eNegative08	59	314	256	Negative	83.05	contig_Exi	2004357	2004415
GZ261FQ01AK293	297nt	2.0eNegative17	89	54	142	Positive	84.27	contig_Exi	935409	935495
GZ261FQ01BF6CR	366nt	7.3eNegative14	56	294	349	Positive	89.29	contig_Exi	1481844	1481899
GZ261FQ01BF6CR	366nt	1.9eNegative14	57	350	294	Negative	89.47	contig_Exi	139739	139795
GZ261FQ01BF6CR	366nt	2.8eNegative13	55	348	294	Negative	89.09	contig_Exi	2662559	2662613
GZ261FQ01BF6CR	366nt	7.3eNegative14	56	349	294	Negative	89.29	contig_Exi	2551939	2551994
GZ261FQ01D5KJ0	318nt	7.4eNegative21	227	3	229	Positive	74.01	contig_Exi	384447	384673
GZ261FQ01ECW23	351nt	3.8eNegative12	132	282	151	Negative	76.52	contig_Exi	1438687	1438817
GZ261FQ01AUX06	358nt	1.9eNegative40	207	142	348	Positive	80.19	contig_Exi	572	778
GZ261FQ01DMT94	189nt	3.6eNegative14	104	80	183	Positive	78.85	contig_Exi	3007762	3007865
GZ261FQ01BURRA	230nt	9.2eNegative12	88	212	125	Negative	79.55	contig_Exi	176104	176191
GZ261FQ01C9SJ2	342nt	5.8eNegative07	41	44	4	Negative	87.80	contig_Exi	803910	803950
GZ261FQ01CSL2V	222nt	5.3eNegative06	48	175	222	Positive	83.33	contig_Exi	1264216	1264263
GZ261FQ01BX0A9	336nt	1.5eNegative07	70	2	71	Positive	81.43	contig_Exi	618519	618587
GZ261FQ01A1W79	355nt	7.1eNegative14	56	5	60	Positive	89.29	contig_Exi	2551939	2551994
GZ261FQ01A1W79	355nt	2.7eNegative13	55	6	60	Positive	89.09	contig_Exi	2662559	2662613
GZ261FQ01A1W79	355nt	1.9eNegative14	57	4	60	Positive	89.47	contig_Exi	139739	139795
GZ261FQ01A1W79	355nt	7.1eNegative14	56	60	5	Negative	89.29	contig_Exi	1481844	1481899
GZ261FQ01A1W79	355nt	2.7eNegative13	55	60	6	Negative	89.09	contig_Exi	3019439	3019493
GZ261FQ01A1W79	355nt	5.0eNegative15	58	60	3	Negative	89.66	contig_Exi	64	121
GZ261FQ01AL564	340nt	1.1eNegative08	122	315	194	Negative	74.59	contig_Exi	1970569	1970690
GZ261FQ01DE31E	346nt	1.6eNegative07	96	339	244	Negative	76.04	contig_Exi	948235	948330
GZ261FQ01EFGD9	225nt	3.7eNegative07	41	70	110	Positive	87.80	contig_Exi	1913590	1913630
GZ261FQ01CY8ZK	319nt	1.1eNegative04	43	15	57	Positive	83.72	contig_Exi	2889404	2889446
GZ261FQ01DFCTO	306nt	4.0eNegative04	48	117	70	Negative	81.25	contig_Exi	1009383	1009430
GZ261FQ01A9RZU	166nt	7.1eNegative08	57	25	81	Positive	82.46	contig_Exi	618019	618075
GZ261FQ01D31OM	266nt	2.4eNegative05	41	104	64	Negative	85.37	contig_Exi	353670	353710
GZ261FQ01DN5VF	299nt	1.3eNegative07	42	182	223	Positive	88.10	contig_Exi	1608477	1608518
GZ261FQ01BKLQ4	356nt	1.1eNegative08	95	182	88	Negative	78.12	contig_Exi	1432050	1432145
GZ261FQ01EEI6I	252nt	3.3eNegative30	252	252	1	Negative	75.40	contig_Exi	69631	69882
GZ261FQ01D6RD0	257nt	1.5eNegative10	146	174	29	Negative	73.97	contig_Exi	1454607	1454752
